strAudioPath,pcm_time(UTC ms),sr_result
msc_log_2017-07-20Thu23-33-42.926000.pcm.SpeexWb.pcm,1500564822926.0,导航开始
msc_log_2017-07-20Thu23-33-45.942000.pcm.SpeexWb.pcm,1500564825942.0,我要到南京市金新路99号
msc_log_2017-07-20Thu23-33-51.192000.pcm.SpeexWb.pcm,1500564831192.0,去长江路9号地下停车场
msc_log_2017-07-20Thu23-33-55.943000.pcm.SpeexWb.pcm,1500564835943.0,不是110号是109号
msc_log_2017-07-20Thu23-34-01.787000.pcm.SpeexWb.pcm,1500564841787.0,导航吧
msc_log_2017-07-20Thu23-34-04.715000.pcm.SpeexWb.pcm,1500564844715.0,我要找大柳塔
msc_log_2017-07-20Thu23-34-08.632000.pcm.SpeexWb.pcm,1500564848632.0,到大柳塔南站
msc_log_2017-07-20Thu23-34-12.388000.pcm.SpeexWb.pcm,1500564852388.0,路线最短的
msc_log_2017-07-20Thu23-34-15.759000.pcm.SpeexWb.pcm,1500564855759.0,开始导航
msc_log_2017-07-20Thu23-34-18.870000.pcm.SpeexWb.pcm,1500564858870.0,我要去汉中市宁强县
msc_log_2017-07-20Thu23-34-23.627000.pcm.SpeexWb.pcm,1500564863627.0,就是民主路上的宁强县
msc_log_2017-07-20Thu23-34-27.943000.pcm.SpeexWb.pcm,1500564867943.0,搜索一下附近的饭店吧
msc_log_2017-07-20Thu23-34-32.348000.pcm.SpeexWb.pcm,1500564872348.0,选择最近的那个
msc_log_2017-07-20Thu23-34-35.878000.pcm.SpeexWb.pcm,1500564875878.0,开始导航
msc_log_2017-07-20Thu23-34-38.970000.pcm.SpeexWb.pcm,1500564878970.0,帮我导航去三原汽车站
msc_log_2017-07-20Thu23-34-43.506000.pcm.SpeexWb.pcm,1500564883506.0,在叶咏诗大街东段
msc_log_2017-07-20Thu23-34-47.812000.pcm.SpeexWb.pcm,1500564887812.0,选择默认路线
msc_log_2017-07-20Thu23-34-51.110000.pcm.SpeexWb.pcm,1500564891110.0,开始导航
msc_log_2017-07-20Thu23-34-54.232000.pcm.SpeexWb.pcm,1500564894232.0,我要去勉县田园小区
msc_log_2017-07-20Thu23-34-58.979000.pcm.SpeexWb.pcm,1500564898979.0,选择第一个
msc_log_2017-07-20Thu23-35-02.345000.pcm.SpeexWb.pcm,1500564902345.0,搜索附近最近的停车场
msc_log_2017-07-20Thu23-35-06.920000.pcm.SpeexWb.pcm,1500564906920.0,导航开始
msc_log_2017-07-20Thu23-35-09.968000.pcm.SpeexWb.pcm,1500564909968.0,请帮我导航到泰兴市姚王镇
msc_log_2017-07-20Thu23-35-15.559000.pcm.SpeexWb.pcm,1500564915559.0,我想去泰兴市姚王镇医院
msc_log_2017-07-20Thu23-35-20.738000.pcm.SpeexWb.pcm,1500564920738.0,是急诊科不是预防保健部
msc_log_2017-07-20Thu23-35-25.744000.pcm.SpeexWb.pcm,1500564925744.0,选择经过饭店的路线
msc_log_2017-07-20Thu23-35-30.179000.pcm.SpeexWb.pcm,1500564930179.0,导航
msc_log_2017-07-20Thu23-35-32.994000.pcm.SpeexWb.pcm,1500564932994.0,我要到宜兴高铁站
msc_log_2017-07-20Thu23-35-37.340000.pcm.SpeexWb.pcm,1500564937340.0,市陶都路一新高铁站
msc_log_2017-07-20Thu23-35-41.932000.pcm.SpeexWb.pcm,1500564941932.0,尽量选择走高速
msc_log_2017-07-20Thu23-35-45.704000.pcm.SpeexWb.pcm,1500564945704.0,开始导航
msc_log_2017-07-20Thu23-35-48.860000.pcm.SpeexWb.pcm,1500564948860.0,我想去成都市三圣乡湿地公园
msc_log_2017-07-20Thu23-35-54.351000.pcm.SpeexWb.pcm,1500564954351.0,选择凯慕河湿地公园
msc_log_2017-07-20Thu23-35-59.006000.pcm.SpeexWb.pcm,1500564959006.0,是南门
msc_log_2017-07-20Thu23-36-01.953000.pcm.SpeexWb.pcm,1500564961953.0,导航吧
msc_log_2017-07-20Thu23-36-04.896000.pcm.SpeexWb.pcm,1500564964896.0,我要到广东省
msc_log_2017-07-20Thu23-36-08.961000.pcm.SpeexWb.pcm,1500564968961.0,选择广东省阳春市玉溪风景名胜区
msc_log_2017-07-20Thu23-36-15.493000.pcm.SpeexWb.pcm,1500564975493.0,搜索附近的酒店
msc_log_2017-07-20Thu23-36-19.494000.pcm.SpeexWb.pcm,1500564979494.0,选择评价最好的
msc_log_2017-07-20Thu23-36-23.241000.pcm.SpeexWb.pcm,1500564983241.0,导航开始
msc_log_2017-07-20Thu23-36-26.183000.pcm.SpeexWb.pcm,1500564986183.0,我要到2到13局
msc_log_2017-07-20Thu23-36-30.722000.pcm.SpeexWb.pcm,1500564990722.0,临东路2318的中铁十三局小区
msc_log_2017-07-20Thu23-36-36.648000.pcm.SpeexWb.pcm,1500564996648.0,到北门
msc_log_2017-07-20Thu23-36-40.297000.pcm.SpeexWb.pcm,1500565000297.0,开始导航
msc_log_2017-07-20Thu23-36-43.649000.pcm.SpeexWb.pcm,1500565003649.0,帮我导航大邑商场
msc_log_2017-07-20Thu23-36-48.096000.pcm.SpeexWb.pcm,1500565008096.0,选择大邑县放心商店三坝商场
msc_log_2017-07-20Thu23-37-03.521000.pcm.SpeexWb.pcm,1500565023521.0,附近比较近的停车场在哪
msc_log_2017-07-20Thu23-37-17.475000.pcm.SpeexWb.pcm,1500565037475.0,导航
msc_log_2017-07-20Thu23-37-20.278000.pcm.SpeexWb.pcm,1500565040278.0,我要导航去荣旺天下
msc_log_2017-07-20Thu23-37-24.870000.pcm.SpeexWb.pcm,1500565044870.0,到中绿广场一期门23的我们天下
msc_log_2017-07-20Thu23-37-30.779000.pcm.SpeexWb.pcm,1500565050779.0,走最近的路线
msc_log_2017-07-20Thu23-37-34.252000.pcm.SpeexWb.pcm,1500565054252.0,导航吧
msc_log_2017-07-20Thu23-37-37.111000.pcm.SpeexWb.pcm,1500565057111.0,帮我导航去重庆市巫山县双龙镇
msc_log_2017-07-20Thu23-37-42.860000.pcm.SpeexWb.pcm,1500565062860.0,选择第四个
msc_log_2017-07-20Thu23-37-55.922000.pcm.SpeexWb.pcm,1500565075922.0,附近有什么公园
msc_log_2017-07-20Thu23-37-59.860000.pcm.SpeexWb.pcm,1500565079860.0,选择最近的
msc_log_2017-07-20Thu23-38-12.949000.pcm.SpeexWb.pcm,1500565092949.0,导航开始吧
msc_log_2017-07-20Thu23-38-16.244000.pcm.SpeexWb.pcm,1500565096244.0,我要去丰宁
msc_log_2017-07-20Thu23-38-20.156000.pcm.SpeexWb.pcm,1500565100156.0,到丰宁满族自治县
msc_log_2017-07-20Thu23-38-24.605000.pcm.SpeexWb.pcm,1500565104605.0,走高速
msc_log_2017-07-20Thu23-38-27.874000.pcm.SpeexWb.pcm,1500565107874.0,导航
msc_log_2017-07-20Thu23-38-30.806000.pcm.SpeexWb.pcm,1500565110806.0,我去深圳市盐田区沙头角鹏湾一村
msc_log_2017-07-20Thu23-38-37.468000.pcm.SpeexWb.pcm,1500565117468.0,去深盐路
msc_log_2017-07-20Thu23-38-40.959000.pcm.SpeexWb.pcm,1500565120959.0,到龙文教育盐田沙头角教学点
msc_log_2017-07-20Thu23-38-46.699000.pcm.SpeexWb.pcm,1500565126699.0,导航开始
msc_log_2017-07-20Thu23-38-49.785000.pcm.SpeexWb.pcm,1500565129785.0,我想去铜陵火车站
msc_log_2017-07-20Thu23-38-54.056000.pcm.SpeexWb.pcm,1500565134056.0,选择铜陵火车站出站口
msc_log_2017-07-20Thu23-38-59.010000.pcm.SpeexWb.pcm,1500565139010.0,最最快的路线
msc_log_2017-07-20Thu23-39-02.357000.pcm.SpeexWb.pcm,1500565142357.0,导航
msc_log_2017-07-20Thu23-39-05.169000.pcm.SpeexWb.pcm,1500565145169.0,帮我导航河南周口秣陵镇
msc_log_2017-07-20Thu23-39-11.713000.pcm.SpeexWb.pcm,1500565151713.0,到敬老院
msc_log_2017-07-20Thu23-39-15.077000.pcm.SpeexWb.pcm,1500565155077.0,我要走路况好的路线
msc_log_2017-07-20Thu23-39-19.201000.pcm.SpeexWb.pcm,1500565159201.0,导航吧
msc_log_2017-07-20Thu23-39-22.080000.pcm.SpeexWb.pcm,1500565162080.0,给我导航到太原高新区
msc_log_2017-07-20Thu23-39-27.292000.pcm.SpeexWb.pcm,1500565167292.0,就是高新技术产业开发区质量检验协会
msc_log_2017-07-20Thu23-39-33.006000.pcm.SpeexWb.pcm,1500565173006.0,选择红绿灯最少的路线
msc_log_2017-07-20Thu23-39-37.083000.pcm.SpeexWb.pcm,1500565177083.0,开始导航
msc_log_2017-07-20Thu23-39-40.277000.pcm.SpeexWb.pcm,1500565180277.0,我要到茯茶镇
msc_log_2017-07-20Thu23-39-44.162000.pcm.SpeexWb.pcm,1500565184162.0,到磨咖小镇吧
msc_log_2017-07-20Thu23-39-49.191000.pcm.SpeexWb.pcm,1500565189191.0,选择梅山路18号国购广场2f c店1×113的摩卡小镇
msc_log_2017-07-20Thu23-39-58.136000.pcm.SpeexWb.pcm,1500565198136.0,我要去思明东路128号
msc_log_2017-07-20Thu23-40-03.419000.pcm.SpeexWb.pcm,1500565203419.0,去向东路59的东陆公寓
msc_log_2017-07-20Thu23-40-08.433000.pcm.SpeexWb.pcm,1500565208433.0,走最近的路线
msc_log_2017-07-20Thu23-40-11.927000.pcm.SpeexWb.pcm,1500565211927.0,导航
msc_log_2017-07-20Thu23-40-14.707000.pcm.SpeexWb.pcm,1500565214707.0,我要到长沙市湘雅医院
msc_log_2017-07-20Thu23-40-20.049000.pcm.SpeexWb.pcm,1500565220049.0,到湘雅路72
msc_log_2017-07-20Thu23-40-24.016000.pcm.SpeexWb.pcm,1500565224016.0,就是湘雅医院生殖医学中心
msc_log_2017-07-20Thu23-40-38.562000.pcm.SpeexWb.pcm,1500565238562.0,导航吧
msc_log_2017-07-20Thu23-40-41.514000.pcm.SpeexWb.pcm,1500565241514.0,我要去羊马小学
msc_log_2017-07-20Thu23-40-45.559000.pcm.SpeexWb.pcm,1500565245559.0,到合肥市大杨中心小学
msc_log_2017-07-20Thu23-40-50.285000.pcm.SpeexWb.pcm,1500565250285.0,走路况好的路线
msc_log_2017-07-20Thu23-40-54.029000.pcm.SpeexWb.pcm,1500565254029.0,开始导航
msc_log_2017-07-20Thu23-40-57.124000.pcm.SpeexWb.pcm,1500565257124.0,帮我导航甘肃陇南
msc_log_2017-07-20Thu23-41-01.675000.pcm.SpeexWb.pcm,1500565261675.0,就是陇南市
msc_log_2017-07-20Thu23-41-04.965000.pcm.SpeexWb.pcm,1500565264965.0,走高速吧
msc_log_2017-07-20Thu23-41-08.032000.pcm.SpeexWb.pcm,1500565268032.0,导航开始吧
msc_log_2017-07-20Thu23-41-11.207000.pcm.SpeexWb.pcm,1500565271207.0,我要去湖南长沙
msc_log_2017-07-20Thu23-41-15.497000.pcm.SpeexWb.pcm,1500565275497.0,到长沙市
msc_log_2017-07-20Thu23-41-19.021000.pcm.SpeexWb.pcm,1500565279021.0,走最大的路线
msc_log_2017-07-20Thu23-41-22.370000.pcm.SpeexWb.pcm,1500565282370.0,导航吧
msc_log_2017-07-20Thu23-41-25.246000.pcm.SpeexWb.pcm,1500565285246.0,帮我导航朝阳市场
msc_log_2017-07-20Thu23-41-29.961000.pcm.SpeexWb.pcm,1500565289961.0,就在团结路6号
msc_log_2017-07-20Thu23-41-33.724000.pcm.SpeexWb.pcm,1500565293724.0,选择经过加油站的线路
msc_log_2017-07-20Thu23-41-37.954000.pcm.SpeexWb.pcm,1500565297954.0,导航
msc_log_2017-07-20Thu23-41-40.841000.pcm.SpeexWb.pcm,1500565300841.0,我去义乌火车站
msc_log_2017-07-20Thu23-41-44.869000.pcm.SpeexWb.pcm,1500565304869.0,在后宅街道北站大道333号
msc_log_2017-07-20Thu23-41-50.541000.pcm.SpeexWb.pcm,1500565310541.0,是义乌火车站进站口
msc_log_2017-07-20Thu23-41-55.025000.pcm.SpeexWb.pcm,1500565315025.0,开始导航
msc_log_2017-07-20Thu23-41-58.167000.pcm.SpeexWb.pcm,1500565318167.0,我想去陈仓区
msc_log_2017-07-20Thu23-42-02.249000.pcm.SpeexWb.pcm,1500565322249.0,在人民街
msc_log_2017-07-20Thu23-42-05.611000.pcm.SpeexWb.pcm,1500565325611.0,选择不堵车的路线
msc_log_2017-07-20Thu23-42-09.675000.pcm.SpeexWb.pcm,1500565329675.0,导航开始
msc_log_2017-07-20Thu23-42-12.820000.pcm.SpeexWb.pcm,1500565332820.0,我要去樟木头观音山旅游景区
msc_log_2017-07-20Thu23-42-18.547000.pcm.SpeexWb.pcm,1500565338547.0,是银屏山旅游区
msc_log_2017-07-20Thu23-42-22.659000.pcm.SpeexWb.pcm,1500565342659.0,是售票处不是旅客中心
msc_log_2017-07-20Thu23-42-27.500000.pcm.SpeexWb.pcm,1500565347500.0,导航吧
msc_log_2017-07-20Thu23-42-30.380000.pcm.SpeexWb.pcm,1500565350380.0,我要去双流县彭镇
msc_log_2017-07-20Thu23-42-35.074000.pcm.SpeexWb.pcm,1500565355074.0,到园丁路七
msc_log_2017-07-20Thu23-42-38.804000.pcm.SpeexWb.pcm,1500565358804.0,到园丁路七不是一
msc_log_2017-07-20Thu23-42-52.954000.pcm.SpeexWb.pcm,1500565372954.0,导航吧
msc_log_2017-07-20Thu23-42-55.776000.pcm.SpeexWb.pcm,1500565375776.0,帮我倒恭王府
msc_log_2017-07-20Thu23-42-59.126000.pcm.SpeexWb.pcm,1500565379126.0,选择恭王府花园
msc_log_2017-07-20Thu23-43-02.957000.pcm.SpeexWb.pcm,1500565382957.0,路线最近的
msc_log_2017-07-20Thu23-43-06.227000.pcm.SpeexWb.pcm,1500565386227.0,开始导航
msc_log_2017-07-20Thu23-43-09.372000.pcm.SpeexWb.pcm,1500565389372.0,我要到南宁百货大楼
msc_log_2017-07-20Thu23-43-14.023000.pcm.SpeexWb.pcm,1500565394023.0,去朝阳路41号
msc_log_2017-07-20Thu23-43-18.452000.pcm.SpeexWb.pcm,1500565398452.0,选择南宁百货大楼的东门
msc_log_2017-07-20Thu23-43-23.694000.pcm.SpeexWb.pcm,1500565403694.0,导航吧
msc_log_2017-07-20Thu23-43-26.650000.pcm.SpeexWb.pcm,1500565406650.0,我要去马鞍山市博望镇
msc_log_2017-07-20Thu23-43-31.930000.pcm.SpeexWb.pcm,1500565411930.0,到红阳村的博望镇第二小学
msc_log_2017-07-20Thu23-43-46.460000.pcm.SpeexWb.pcm,1500565426460.0,选择人少的路线
msc_log_2017-07-20Thu23-43-50.247000.pcm.SpeexWb.pcm,1500565430247.0,导航开始
msc_log_2017-07-20Thu23-43-53.220000.pcm.SpeexWb.pcm,1500565433220.0,我要到福建平和县长乐乡
msc_log_2017-07-20Thu23-43-58.612000.pcm.SpeexWb.pcm,1500565438612.0,选择平和县长乐乡政府
msc_log_2017-07-20Thu23-44-03.115000.pcm.SpeexWb.pcm,1500565443115.0,搜索附近的如家酒店
msc_log_2017-07-20Thu23-44-07.750000.pcm.SpeexWb.pcm,1500565447750.0,导航
msc_log_2017-07-20Thu23-44-10.553000.pcm.SpeexWb.pcm,1500565450553.0,我要去杭州
msc_log_2017-07-20Thu23-44-14.377000.pcm.SpeexWb.pcm,1500565454377.0,到杭州市
msc_log_2017-07-20Thu23-44-17.576000.pcm.SpeexWb.pcm,1500565457576.0,选择高速
msc_log_2017-07-20Thu23-44-20.610000.pcm.SpeexWb.pcm,1500565460610.0,开始导航
msc_log_2017-07-20Thu23-44-23.788000.pcm.SpeexWb.pcm,1500565463788.0,我要到宝鸡文理
msc_log_2017-07-20Thu23-44-28.124000.pcm.SpeexWb.pcm,1500565468124.0,去西宝路44号宝鸡文理学院东校区
msc_log_2017-07-20Thu23-44-34.784000.pcm.SpeexWb.pcm,1500565474784.0,选择宝鸡文理学院实验楼
msc_log_2017-07-20Thu23-44-39.653000.pcm.SpeexWb.pcm,1500565479653.0,导航开始
msc_log_2017-07-20Thu23-44-42.569000.pcm.SpeexWb.pcm,1500565482569.0,我要到崇州
msc_log_2017-07-20Thu23-44-46.328000.pcm.SpeexWb.pcm,1500565486328.0,在昌明路一号的崇州市
msc_log_2017-07-20Thu23-44-50.791000.pcm.SpeexWb.pcm,1500565490791.0,搜索附近的加油站
msc_log_2017-07-20Thu23-44-54.985000.pcm.SpeexWb.pcm,1500565494985.0,选择中国石油
msc_log_2017-07-20Thu23-44-58.541000.pcm.SpeexWb.pcm,1500565498541.0,导航吧
msc_log_2017-07-20Thu23-45-01.438000.pcm.SpeexWb.pcm,1500565501438.0,我要去张家港市才好好又多超市
msc_log_2017-07-20Thu23-45-07.474000.pcm.SpeexWb.pcm,1500565507474.0,选择在富华路496
msc_log_2017-07-20Thu23-45-11.819000.pcm.SpeexWb.pcm,1500565511819.0,找附近有停车场的路线
msc_log_2017-07-20Thu23-45-16.380000.pcm.SpeexWb.pcm,1500565516380.0,导航吧
msc_log_2017-07-20Thu23-45-19.236000.pcm.SpeexWb.pcm,1500565519236.0,我要到营口市
msc_log_2017-07-20Thu23-45-23.138000.pcm.SpeexWb.pcm,1500565523138.0,就在渤海大街西一号
msc_log_2017-07-20Thu23-45-27.497000.pcm.SpeexWb.pcm,1500565527497.0,不走高速
msc_log_2017-07-20Thu23-45-30.832000.pcm.SpeexWb.pcm,1500565530832.0,导航开始
msc_log_2017-07-20Thu23-45-33.796000.pcm.SpeexWb.pcm,1500565533796.0,我要去靖江上海城
msc_log_2017-07-20Thu23-45-38.593000.pcm.SpeexWb.pcm,1500565538593.0,就到上海城的东门
msc_log_2017-07-20Thu23-45-42.591000.pcm.SpeexWb.pcm,1500565542591.0,选择人少的路线
msc_log_2017-07-20Thu23-45-46.436000.pcm.SpeexWb.pcm,1500565546436.0,导航吧
msc_log_2017-07-20Thu23-45-49.263000.pcm.SpeexWb.pcm,1500565549263.0,我要导航到小金口
msc_log_2017-07-20Thu23-45-53.581000.pcm.SpeexWb.pcm,1500565553581.0,在金湖路20号
msc_log_2017-07-20Thu23-45-57.695000.pcm.SpeexWb.pcm,1500565557695.0,就是街道人才协会
msc_log_2017-07-20Thu23-46-11.393000.pcm.SpeexWb.pcm,1500565571393.0,导航开始
msc_log_2017-07-20Thu23-46-14.446000.pcm.SpeexWb.pcm,1500565574446.0,我要去金州
msc_log_2017-07-20Thu23-46-18.282000.pcm.SpeexWb.pcm,1500565578282.0,到贵州织金洞国家地质公园
msc_log_2017-07-20Thu23-46-32.882000.pcm.SpeexWb.pcm,1500565592882.0,在毕节官寨乡
msc_log_2017-07-20Thu23-46-46.404000.pcm.SpeexWb.pcm,1500565606404.0,导航吧
msc_log_2017-07-20Thu23-46-49.188000.pcm.SpeexWb.pcm,1500565609188.0,帮我导航到梧田
msc_log_2017-07-20Thu23-46-53.475000.pcm.SpeexWb.pcm,1500565613475.0,选择无天茶行
msc_log_2017-07-20Thu23-47-06.911000.pcm.SpeexWb.pcm,1500565626911.0,选择收费站个数少的路线
msc_log_2017-07-20Thu23-47-20.960000.pcm.SpeexWb.pcm,1500565640960.0,导航
msc_log_2017-07-20Thu23-47-23.758000.pcm.SpeexWb.pcm,1500565643758.0,我要去西安省
msc_log_2017-07-20Thu23-47-28.956000.pcm.SpeexWb.pcm,1500565648956.0,选择第一个
msc_log_2017-07-20Thu23-47-32.312000.pcm.SpeexWb.pcm,1500565652312.0,走高速
msc_log_2017-07-20Thu23-47-35.596000.pcm.SpeexWb.pcm,1500565655596.0,开始导航
msc_log_2017-07-20Thu23-47-38.663000.pcm.SpeexWb.pcm,1500565658663.0,我想去吉大医院
msc_log_2017-07-20Thu23-47-42.744000.pcm.SpeexWb.pcm,1500565662744.0,选择金寨路的
msc_log_2017-07-20Thu23-47-46.443000.pcm.SpeexWb.pcm,1500565666443.0,搜索附近的超市
msc_log_2017-07-20Thu23-47-50.401000.pcm.SpeexWb.pcm,1500565670401.0,选择距离最近
msc_log_2017-07-20Thu23-47-54.072000.pcm.SpeexWb.pcm,1500565674072.0,导航吧
msc_log_2017-07-20Thu23-47-56.831000.pcm.SpeexWb.pcm,1500565676831.0,我要到郑州火车站
msc_log_2017-07-20Thu23-48-00.897000.pcm.SpeexWb.pcm,1500565680897.0,到通州区渔政监督管理站
msc_log_2017-07-20Thu23-48-05.841000.pcm.SpeexWb.pcm,1500565685841.0,走车辆少的路线
msc_log_2017-07-20Thu23-48-09.466000.pcm.SpeexWb.pcm,1500565689466.0,导航吧
msc_log_2017-07-20Thu23-48-12.317000.pcm.SpeexWb.pcm,1500565692317.0,帮我导航到汉中市康复路22号
msc_log_2017-07-20Thu23-48-18.098000.pcm.SpeexWb.pcm,1500565698098.0,选择康复诊所
msc_log_2017-07-20Thu23-48-21.813000.pcm.SpeexWb.pcm,1500565701813.0,在朝阳路和人民路十字向南路东
msc_log_2017-07-20Thu23-48-27.339000.pcm.SpeexWb.pcm,1500565707339.0,导航吧
msc_log_2017-07-20Thu23-48-30.077000.pcm.SpeexWb.pcm,1500565710077.0,给我导航到新乡市今日花园
msc_log_2017-07-20Thu23-48-35.822000.pcm.SpeexWb.pcm,1500565715822.0,就是高新区的今日花园
msc_log_2017-07-20Thu23-48-40.248000.pcm.SpeexWb.pcm,1500565720248.0,搜索附近最近的停车场
msc_log_2017-07-20Thu23-48-44.765000.pcm.SpeexWb.pcm,1500565724765.0,导航吧
msc_log_2017-07-20Thu23-48-47.752000.pcm.SpeexWb.pcm,1500565727752.0,我想去成都市车世家汽车用品批发中心
msc_log_2017-07-20Thu23-48-54.843000.pcm.SpeexWb.pcm,1500565734843.0,选择车世家汽车用品批发中心
msc_log_2017-07-20Thu23-49-00.743000.pcm.SpeexWb.pcm,1500565740743.0,走最快的路线
msc_log_2017-07-20Thu23-49-05.207000.pcm.SpeexWb.pcm,1500565745207.0,开始导航
msc_log_2017-07-20Thu23-49-08.177000.pcm.SpeexWb.pcm,1500565748177.0,帮我导航去宽城满族自治县第一中学
msc_log_2017-07-20Thu23-49-14.632000.pcm.SpeexWb.pcm,1500565754632.0,选择宽城满族一中
msc_log_2017-07-20Thu23-49-18.722000.pcm.SpeexWb.pcm,1500565758722.0,走推荐路线
msc_log_2017-07-20Thu23-49-22.058000.pcm.SpeexWb.pcm,1500565762058.0,导航
msc_log_2017-07-20Thu23-49-25.179000.pcm.SpeexWb.pcm,1500565765179.0,我要到苏州跨塘
msc_log_2017-07-20Thu23-49-29.652000.pcm.SpeexWb.pcm,1500565769652.0,去礼堂路163号
msc_log_2017-07-20Thu23-49-34.500000.pcm.SpeexWb.pcm,1500565774500.0,选择吴中快餐跨塘店
msc_log_2017-07-20Thu23-49-38.975000.pcm.SpeexWb.pcm,1500565778975.0,导航吧
msc_log_2017-07-20Thu23-49-41.830000.pcm.SpeexWb.pcm,1500565781830.0,我要去潼关
msc_log_2017-07-20Thu23-49-45.614000.pcm.SpeexWb.pcm,1500565785614.0,到港口镇
msc_log_2017-07-20Thu23-49-50.575000.pcm.SpeexWb.pcm,1500565790575.0,路程最近的线路
msc_log_2017-07-20Thu23-49-54.382000.pcm.SpeexWb.pcm,1500565794382.0,开始导航吧
msc_log_2017-07-20Thu23-49-57.666000.pcm.SpeexWb.pcm,1500565797666.0,我要去昆明黑镇
msc_log_2017-07-20Thu23-50-02.001000.pcm.SpeexWb.pcm,1500565802001.0,在中山街
msc_log_2017-07-20Thu23-50-05.020000.pcm.SpeexWb.pcm,1500565805020.0,去卫生院
msc_log_2017-07-20Thu23-50-08.512000.pcm.SpeexWb.pcm,1500565808512.0,导航
msc_log_2017-07-20Thu23-50-11.379000.pcm.SpeexWb.pcm,1500565811379.0,我要去瑶曲镇
msc_log_2017-07-20Thu23-50-24.693000.pcm.SpeexWb.pcm,1500565824693.0,到爱婴金摇篮
msc_log_2017-07-20Thu23-50-29.011000.pcm.SpeexWb.pcm,1500565829011.0,选择人少的路线
msc_log_2017-07-20Thu23-50-42.176000.pcm.SpeexWb.pcm,1500565842176.0,导航吧
msc_log_2017-07-20Thu23-50-44.975000.pcm.SpeexWb.pcm,1500565844975.0,我要去重庆市长寿区
msc_log_2017-07-20Thu23-50-49.675000.pcm.SpeexWb.pcm,1500565849675.0,在桃园西路
msc_log_2017-07-20Thu23-50-54.324000.pcm.SpeexWb.pcm,1500565854324.0,搜索附近的酒店
msc_log_2017-07-20Thu23-50-58.071000.pcm.SpeexWb.pcm,1500565858071.0,选择价位高的
msc_log_2017-07-20Thu23-51-11.432000.pcm.SpeexWb.pcm,1500565871432.0,导航
msc_log_2017-07-20Thu23-51-14.555000.pcm.SpeexWb.pcm,1500565874555.0,我要到郎家新村
msc_log_2017-07-20Thu23-51-18.643000.pcm.SpeexWb.pcm,1500565878643.0,选择亳州路畅园新村
msc_log_2017-07-20Thu23-51-23.524000.pcm.SpeexWb.pcm,1500565883524.0,搜索附近饭店
msc_log_2017-07-20Thu23-51-27.245000.pcm.SpeexWb.pcm,1500565887245.0,选择最近的
msc_log_2017-07-20Thu23-51-30.537000.pcm.SpeexWb.pcm,1500565890537.0,导航
msc_log_2017-07-20Thu23-51-33.383000.pcm.SpeexWb.pcm,1500565893383.0,我要去泰兴市十里店
msc_log_2017-07-20Thu23-51-38.448000.pcm.SpeexWb.pcm,1500565898448.0,到卫生所
msc_log_2017-07-20Thu23-51-41.906000.pcm.SpeexWb.pcm,1500565901906.0,从高速走
msc_log_2017-07-20Thu23-51-45.275000.pcm.SpeexWb.pcm,1500565905275.0,导航
msc_log_2017-07-20Thu23-51-47.981000.pcm.SpeexWb.pcm,1500565907981.0,帮我导航到四川省射洪县五十米大街中段
msc_log_2017-07-20Thu23-51-54.775000.pcm.SpeexWb.pcm,1500565914775.0,遂宁市商业银行射洪太和大道北段支行
msc_log_2017-07-20Thu23-52-02.218000.pcm.SpeexWb.pcm,1500565922218.0,在太和大道北段不再难断
msc_log_2017-07-20Thu23-52-07.266000.pcm.SpeexWb.pcm,1500565927266.0,导航开始
msc_log_2017-07-20Thu23-52-10.616000.pcm.SpeexWb.pcm,1500565930616.0,我想去南京丁家桥2号
msc_log_2017-07-20Thu23-52-15.586000.pcm.SpeexWb.pcm,1500565935586.0,到金家桥32号
msc_log_2017-07-20Thu23-52-19.511000.pcm.SpeexWb.pcm,1500565939511.0,要去停车场
msc_log_2017-07-20Thu23-52-23.003000.pcm.SpeexWb.pcm,1500565943003.0,导航
