用户说法,user_data
我要到河口景区,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""未获取到数据""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.855799"",""poi"":""东华旅游"",""area"":""合肥市瑶海区"",""tel"":"""",""lng"":""117.319063""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""mapU::navi"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""45.760208"",""poi"":""哈尔滨站"",""area"":""哈尔滨市南岗区"",""tel"":"""",""lng"":""126.631528""},""reference_poi"":{},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""navigation""},""mapU::route"":{""data"":{""dataInfo"":{""avoid_poi"":{},""end_poi"":{""lat"":""31.433993"",""poi"":""黄埭镇"",""area"":""苏州市相城区"",""tel"":"""",""lng"":""120.557986""},""reference_poi"":{},""start_poi"":{},""via_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreRoute""},""radio::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""musicX::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""serialNo"":""M1AT020102000007_20170531184422602"",""train::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|未获取到数据""}},""activeStatus"":""fg"",""sceneStatus"":""default""},""weather::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""stock::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""flight::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""news::default"":{""sceneStatus"":""paused"",""activeStatus"":""bg""}}}"
不要这个，换条线路,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""未获取到数据""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.855799"",""poi"":""东华旅游"",""area"":""合肥市瑶海区"",""tel"":"""",""lng"":""117.319063""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""mapU::navi"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""45.760208"",""poi"":""哈尔滨站"",""area"":""哈尔滨市南岗区"",""tel"":"""",""lng"":""126.631528""},""reference_poi"":{},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""navigation""},""mapU::route"":{""data"":{""dataInfo"":{""avoid_poi"":{},""end_poi"":{""lat"":""31.433993"",""poi"":""黄埭镇"",""area"":""苏州市相城区"",""tel"":"""",""lng"":""120.557986""},""reference_poi"":{},""start_poi"":{},""via_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreRoute""},""radio::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""musicX::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""serialNo"":""M1AT020102000007_20170531184425976"",""train::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|未获取到数据""}},""activeStatus"":""fg"",""sceneStatus"":""default""},""weather::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""stock::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""flight::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""news::default"":{""sceneStatus"":""paused"",""activeStatus"":""bg""}}}"
导航,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""未获取到数据""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.855799"",""poi"":""东华旅游"",""area"":""合肥市瑶海区"",""tel"":"""",""lng"":""117.319063""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""mapU::navi"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""45.760208"",""poi"":""哈尔滨站"",""area"":""哈尔滨市南岗区"",""tel"":"""",""lng"":""126.631528""},""reference_poi"":{},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""navigation""},""mapU::route"":{""data"":{""dataInfo"":{""avoid_poi"":{},""end_poi"":{""lat"":""31.433993"",""poi"":""黄埭镇"",""area"":""苏州市相城区"",""tel"":"""",""lng"":""120.557986""},""reference_poi"":{},""start_poi"":{},""via_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreRoute""},""radio::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""musicX::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""serialNo"":""M1AT020102000007_20170531184429422"",""train::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|未获取到数据""}},""activeStatus"":""fg"",""sceneStatus"":""default""},""weather::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""stock::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""flight::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""news::default"":{""sceneStatus"":""paused"",""activeStatus"":""bg""}}}"
帮我导航到漳州市医院,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""未获取到数据""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.855799"",""poi"":""东华旅游"",""area"":""合肥市瑶海区"",""tel"":"""",""lng"":""117.319063""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""mapU::navi"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""45.760208"",""poi"":""哈尔滨站"",""area"":""哈尔滨市南岗区"",""tel"":"""",""lng"":""126.631528""},""reference_poi"":{},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""navigation""},""mapU::route"":{""data"":{""dataInfo"":{""avoid_poi"":{},""end_poi"":{""lat"":""31.433993"",""poi"":""黄埭镇"",""area"":""苏州市相城区"",""tel"":"""",""lng"":""120.557986""},""reference_poi"":{},""start_poi"":{},""via_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreRoute""},""radio::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""musicX::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""serialNo"":""M1AT020102000007_20170531184432685"",""train::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|未获取到数据""}},""activeStatus"":""fg"",""sceneStatus"":""default""},""weather::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""stock::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""flight::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""news::default"":{""sceneStatus"":""paused"",""activeStatus"":""bg""}}}"
到延安北路41号,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""未获取到数据""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.855799"",""poi"":""东华旅游"",""area"":""合肥市瑶海区"",""tel"":"""",""lng"":""117.319063""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""mapU::navi"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""45.760208"",""poi"":""哈尔滨站"",""area"":""哈尔滨市南岗区"",""tel"":"""",""lng"":""126.631528""},""reference_poi"":{},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""navigation""},""mapU::route"":{""data"":{""dataInfo"":{""avoid_poi"":{},""end_poi"":{""lat"":""31.433993"",""poi"":""黄埭镇"",""area"":""苏州市相城区"",""tel"":"""",""lng"":""120.557986""},""reference_poi"":{},""start_poi"":{},""via_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreRoute""},""radio::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""musicX::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""serialNo"":""M1AT020102000007_20170531184436259"",""train::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|未获取到数据""}},""activeStatus"":""fg"",""sceneStatus"":""default""},""weather::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""stock::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""flight::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""news::default"":{""sceneStatus"":""paused"",""activeStatus"":""bg""}}}"
去门诊部,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""未获取到数据""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.855799"",""poi"":""东华旅游"",""area"":""合肥市瑶海区"",""tel"":"""",""lng"":""117.319063""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""mapU::navi"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""45.760208"",""poi"":""哈尔滨站"",""area"":""哈尔滨市南岗区"",""tel"":"""",""lng"":""126.631528""},""reference_poi"":{},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""navigation""},""mapU::route"":{""data"":{""dataInfo"":{""avoid_poi"":{},""end_poi"":{""lat"":""31.433993"",""poi"":""黄埭镇"",""area"":""苏州市相城区"",""tel"":"""",""lng"":""120.557986""},""reference_poi"":{},""start_poi"":{},""via_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreRoute""},""radio::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""musicX::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""serialNo"":""M1AT020102000007_20170531184439695"",""train::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|未获取到数据""}},""activeStatus"":""fg"",""sceneStatus"":""default""},""weather::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""stock::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""flight::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""news::default"":{""sceneStatus"":""paused"",""activeStatus"":""bg""}}}"
不上高速,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""未获取到数据""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.855799"",""poi"":""东华旅游"",""area"":""合肥市瑶海区"",""tel"":"""",""lng"":""117.319063""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""mapU::navi"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""45.760208"",""poi"":""哈尔滨站"",""area"":""哈尔滨市南岗区"",""tel"":"""",""lng"":""126.631528""},""reference_poi"":{},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""navigation""},""mapU::route"":{""data"":{""dataInfo"":{""avoid_poi"":{},""end_poi"":{""lat"":""31.433993"",""poi"":""黄埭镇"",""area"":""苏州市相城区"",""tel"":"""",""lng"":""120.557986""},""reference_poi"":{},""start_poi"":{},""via_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreRoute""},""radio::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""musicX::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""serialNo"":""M1AT020102000007_20170531184443310"",""train::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|未获取到数据""}},""activeStatus"":""fg"",""sceneStatus"":""default""},""weather::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""stock::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""flight::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""news::default"":{""sceneStatus"":""paused"",""activeStatus"":""bg""}}}"
开始导航,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""未获取到数据""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.855799"",""poi"":""东华旅游"",""area"":""合肥市瑶海区"",""tel"":"""",""lng"":""117.319063""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""mapU::navi"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""45.760208"",""poi"":""哈尔滨站"",""area"":""哈尔滨市南岗区"",""tel"":"""",""lng"":""126.631528""},""reference_poi"":{},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""navigation""},""mapU::route"":{""data"":{""dataInfo"":{""avoid_poi"":{},""end_poi"":{""lat"":""31.433993"",""poi"":""黄埭镇"",""area"":""苏州市相城区"",""tel"":"""",""lng"":""120.557986""},""reference_poi"":{},""start_poi"":{},""via_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreRoute""},""radio::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""musicX::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""serialNo"":""M1AT020102000007_20170531184446528"",""train::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|未获取到数据""}},""activeStatus"":""fg"",""sceneStatus"":""default""},""weather::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""stock::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""flight::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""news::default"":{""sceneStatus"":""paused"",""activeStatus"":""bg""}}}"
帮我导航江苏省泰州市靖江市,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""未获取到数据""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.855799"",""poi"":""东华旅游"",""area"":""合肥市瑶海区"",""tel"":"""",""lng"":""117.319063""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""mapU::navi"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""45.760208"",""poi"":""哈尔滨站"",""area"":""哈尔滨市南岗区"",""tel"":"""",""lng"":""126.631528""},""reference_poi"":{},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""navigation""},""mapU::route"":{""data"":{""dataInfo"":{""avoid_poi"":{},""end_poi"":{""lat"":""31.433993"",""poi"":""黄埭镇"",""area"":""苏州市相城区"",""tel"":"""",""lng"":""120.557986""},""reference_poi"":{},""start_poi"":{},""via_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreRoute""},""radio::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""musicX::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""serialNo"":""M1AT020102000007_20170531184449853"",""train::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|未获取到数据""}},""activeStatus"":""fg"",""sceneStatus"":""default""},""weather::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""stock::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""flight::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""news::default"":{""sceneStatus"":""paused"",""activeStatus"":""bg""}}}"
就是骥江西路248号的靖江市,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""未获取到数据""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.855799"",""poi"":""东华旅游"",""area"":""合肥市瑶海区"",""tel"":"""",""lng"":""117.319063""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""mapU::navi"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""45.760208"",""poi"":""哈尔滨站"",""area"":""哈尔滨市南岗区"",""tel"":"""",""lng"":""126.631528""},""reference_poi"":{},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""navigation""},""mapU::route"":{""data"":{""dataInfo"":{""avoid_poi"":{},""end_poi"":{""lat"":""31.433993"",""poi"":""黄埭镇"",""area"":""苏州市相城区"",""tel"":"""",""lng"":""120.557986""},""reference_poi"":{},""start_poi"":{},""via_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreRoute""},""radio::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""musicX::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""serialNo"":""M1AT020102000007_20170531184453575"",""train::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|未获取到数据""}},""activeStatus"":""fg"",""sceneStatus"":""default""},""weather::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""stock::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""flight::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""news::default"":{""sceneStatus"":""paused"",""activeStatus"":""bg""}}}"
高速优先,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""未获取到数据""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.855799"",""poi"":""东华旅游"",""area"":""合肥市瑶海区"",""tel"":"""",""lng"":""117.319063""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""mapU::navi"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""45.760208"",""poi"":""哈尔滨站"",""area"":""哈尔滨市南岗区"",""tel"":"""",""lng"":""126.631528""},""reference_poi"":{},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""navigation""},""mapU::route"":{""data"":{""dataInfo"":{""avoid_poi"":{},""end_poi"":{""lat"":""31.433993"",""poi"":""黄埭镇"",""area"":""苏州市相城区"",""tel"":"""",""lng"":""120.557986""},""reference_poi"":{},""start_poi"":{},""via_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreRoute""},""radio::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""musicX::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""serialNo"":""M1AT020102000007_20170531184457172"",""train::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|未获取到数据""}},""activeStatus"":""fg"",""sceneStatus"":""default""},""weather::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""stock::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""flight::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""news::default"":{""sceneStatus"":""paused"",""activeStatus"":""bg""}}}"
导航,"{""HotWords"":[""返回"",""主界面"",""通知栏"",""未获取到数据""],""UserData"":{""mapU::poiSearch"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""31.855799"",""poi"":""东华旅游"",""area"":""合肥市瑶海区"",""tel"":"""",""lng"":""117.319063""},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreTarget""},""mapU::navi"":{""data"":{""dataInfo"":{""end_poi"":{""lat"":""45.760208"",""poi"":""哈尔滨站"",""area"":""哈尔滨市南岗区"",""tel"":"""",""lng"":""126.631528""},""reference_poi"":{},""start_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""navigation""},""mapU::route"":{""data"":{""dataInfo"":{""avoid_poi"":{},""end_poi"":{""lat"":""31.433993"",""poi"":""黄埭镇"",""area"":""苏州市相城区"",""tel"":"""",""lng"":""120.557986""},""reference_poi"":{},""start_poi"":{},""via_poi"":{}}},""activeStatus"":""bg"",""sceneStatus"":""moreRoute""},""radio::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""musicX::default"":{""data"":{},""activeStatus"":""bg"",""sceneStatus"":""paused""},""serialNo"":""M1AT020102000007_20170531184500400"",""train::default"":{""data"":{""hotInfo"":{""viewCmd"":""返回|主界面|通知栏|未获取到数据""}},""activeStatus"":""fg"",""sceneStatus"":""default""},""weather::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""stock::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""flight::default"":{""sceneStatus"":""default"",""activeStatus"":""bg""},""news::default"":{""sceneStatus"":""paused"",""activeStatus"":""bg""}}}"
