nli_text,mode,nli_out_result
行驶过程中路边有没有什么加油站,local,"{""rc"":4,""text"":""行驶过程中路边有没有什么加油站"",""user_data"":{""cmd::default"":{""activeStatus"":""bg"",""sceneStatus"":""default""},""internetRadio::default"":{""activeStatus"":""bg"",""data"":{""dataInfo"":{""artist"":"""
路边有没有厕所,local,"{""answer"":{""text"":""没有为您找到厕所请重新输入目的地""},""data"":{""result"":null},""demand_semantic"":{""endLoc.ori_loc"":""厕所"",""service"":""mapU""},""dialog_stat"":""DataValid"",""extra"":{""data_finded_match"":false,""match_gram"":""general_gram"",""multi_service"":null,""nlp_match_info"":""##-----"",""nlp_match_score"":""0.714"",""nlp_score"":""-1.999"",""org_sent"":""路边有没有厕所"",""search_mapU_info"":{""endLoc"":""gaode""},""state_winner"":null,""trim_sent"":""路边有没有厕所"",""used_hist_depth"":0,""user_data"":{""cmd::default"":{""activeStatus"":""bg"",""sceneStatus"":""default""},""internetRadio::default"":{""activeStatus"":""bg"",""data"":{""dataInfo"":{""artist"":"""
第三个,local,"{""data"":{""result"":null},""demand_semantic"":{""operation"":""POS_RANK"",""posRank.direct"":""+"",""posRank.offset"":""三"",""posRank.ref"":""ZERO"",""service"":""mapU""},""extra"":{""data_finded_match"":false,""match_gram"":""map_common_tc"",""multi_service"":null,""nlp_match_info"":""---"",""nlp_match_score"":""1.000"",""nlp_score"":""0.000"",""org_sent"":""第三个"",""state_winner"":null,""trim_sent"":""第三个"",""used_hist_depth"":0,""user_data"":{""cmd::default"":{""activeStatus"":""bg"",""sceneStatus"":""default""},""internetRadio::default"":{""activeStatus"":""bg"",""data"":{""dataInfo"":{""artist"":"""
到合肥火车站,local,"{""answer"":{""text"":""没有为您找到合肥火车站请重新输入目的地""},""data"":{""result"":null},""demand_semantic"":{""endLoc.ori_loc"":""合肥火车站"",""service"":""mapU""},""dialog_stat"":""DataValid"",""extra"":{""data_finded_match"":false,""match_gram"":""general_gram"",""multi_service"":null,""nlp_match_info"":""------"",""nlp_match_score"":""1.000"",""nlp_score"":""0.000"",""org_sent"":""到合肥火车站"",""search_mapU_info"":{""endLoc"":""gaode""},""state_winner"":null,""trim_sent"":""到合肥火车站"",""used_hist_depth"":0,""user_data"":{""cmd::default"":{""activeStatus"":""bg"",""sceneStatus"":""default""},""internetRadio::default"":{""activeStatus"":""bg"",""data"":{""dataInfo"":{""artist"":"""
第一个,local,"{""data"":{""result"":null},""demand_semantic"":{""operation"":""POS_RANK"",""posRank.direct"":""+"",""posRank.offset"":""一"",""posRank.ref"":""ZERO"",""service"":""mapU""},""extra"":{""data_finded_match"":false,""match_gram"":""map_common_tc"",""multi_service"":null,""nlp_match_info"":""---"",""nlp_match_score"":""1.000"",""nlp_score"":""0.000"",""org_sent"":""第一个"",""state_winner"":null,""trim_sent"":""第一个"",""used_hist_depth"":0,""user_data"":{""cmd::default"":{""activeStatus"":""bg"",""sceneStatus"":""default""},""internetRadio::default"":{""activeStatus"":""bg"",""data"":{""dataInfo"":{""artist"":"""
沿途有没有加油站,local,"{""answer"":{""text"":""没有为您找到加油站请重新输入目的地""},""data"":{""result"":null},""demand_semantic"":{""endLoc.ori_loc"":""加油站"",""insType"":""ALONG_SEARCH"",""service"":""mapU""},""dialog_stat"":""DataValid"",""extra"":{""data_finded_match"":false,""match_gram"":""general_gram"",""multi_service"":null,""nlp_match_info"":""--------"",""nlp_match_score"":""1.000"",""nlp_score"":""0.000"",""org_sent"":""沿途有没有加油站"",""state_winner"":null,""trim_sent"":""沿途有没有加油站"",""used_hist_depth"":0,""user_data"":{""cmd::default"":{""activeStatus"":""bg"",""sceneStatus"":""default""},""internetRadio::default"":{""activeStatus"":""bg"",""data"":{""dataInfo"":{""artist"":"""
关闭音乐,local,"{""data"":{""result"":null},""demand_semantic"":{""insType"":""CLOSE_MUSIC"",""service"":""musicX""},""dialog_stat"":""DataValid"",""extra"":{""data_finded_match"":false,""match_gram"":""general_gram"",""multi_service"":null,""nlp_match_info"":""----"",""nlp_match_score"":""1.000"",""nlp_score"":""0.000"",""org_sent"":""关闭音乐"",""state_winner"":null,""trim_sent"":""关闭音乐"",""used_hist_depth"":0,""user_data"":{""cmd::default"":{""activeStatus"":""bg"",""sceneStatus"":""default""},""internetRadio::default"":{""activeStatus"":""bg"",""data"":{""dataInfo"":{""artist"":"""
换一个广播,local,"{""data"":{""result"":null},""demand_semantic"":{""insType"":""NEXT_RADIO"",""service"":""radio""},""dialog_stat"":""dataInvalid"",""extra"":{""data_finded_match"":false,""match_gram"":""general_gram"",""multi_service"":null,""nlp_match_info"":""-----"",""nlp_match_score"":""1.000"",""nlp_score"":""0.000"",""org_sent"":""换一个广播"",""state_winner"":null,""trim_sent"":""换一个广播"",""used_hist_depth"":0,""user_data"":{""cmd::default"":{""activeStatus"":""bg"",""sceneStatus"":""default""},""internetRadio::default"":{""activeStatus"":""bg"",""data"":{""dataInfo"":{""artist"":"""
周边有什么好玩的,local,"{""answer"":{""text"":""没有为您找到好玩的请重新输入目的地""},""data"":{""result"":null},""demand_semantic"":{""endLoc.ori_loc"":""好玩的"",""service"":""mapU""},""dialog_stat"":""DataValid"",""extra"":{""data_finded_match"":false,""match_gram"":""general_gram"",""multi_service"":null,""nlp_match_info"":""--------"",""nlp_match_score"":""1.000"",""nlp_score"":""0.000"",""org_sent"":""周边有什么好玩的"",""search_mapU_info"":{""endLoc"":""gaode""},""state_winner"":null,""trim_sent"":""周边有什么好玩的"",""used_hist_depth"":0,""user_data"":{""cmd::default"":{""activeStatus"":""bg"",""sceneStatus"":""default""},""internetRadio::default"":{""activeStatus"":""bg"",""sceneStatus"":""paused""},""mapU::navi"":{""activeStatus"":""fg"",""data"":{""dataInfo"":{""end_poi"":{""address"":"""
第三个,local,"{""data"":{""result"":null},""demand_semantic"":{""operation"":""POS_RANK"",""posRank.direct"":""+"",""posRank.offset"":""三"",""posRank.ref"":""ZERO"",""service"":""mapU""},""extra"":{""data_finded_match"":false,""match_gram"":""map_common_tc"",""multi_service"":null,""nlp_match_info"":""---"",""nlp_match_score"":""1.000"",""nlp_score"":""0.000"",""org_sent"":""第三个"",""state_winner"":null,""trim_sent"":""第三个"",""used_hist_depth"":0,""user_data"":{""cmd::default"":{""activeStatus"":""bg"",""sceneStatus"":""default""},""internetRadio::default"":{""activeStatus"":""bg"",""sceneStatus"":""paused""},""mapU::navi"":{""activeStatus"":""bg"",""data"":{""dataInfo"":{""end_poi"":{""address"":"""
空调打开,local,"{""data"":{""result"":null},""demand_semantic"":{""insType"":""OPEN"",""operation"":""INSTRUCTION"",""service"":""airControl""},""dialog_stat"":""dataInvalid"",""extra"":{""data_finded_match"":false,""match_gram"":""general_gram"",""multi_service"":null,""nlp_match_info"":""----"",""nlp_match_score"":""1.000"",""nlp_score"":""0.000"",""org_sent"":""空调打开"",""trim_sent"":""空调打开"",""used_hist_depth"":0,""user_data"":{""cmd::default"":{""activeStatus"":""bg"",""sceneStatus"":""default""},""internetRadio::default"":{""activeStatus"":""bg"",""sceneStatus"":""paused""},""mapU::navi"":{""activeStatus"":""bg"",""data"":{""dataInfo"":{""end_poi"":{""address"":"""
空调温度升高,local,"{""data"":{""result"":null},""demand_semantic"":{""device"":""空调"",""service"":""airControl"",""temperature.direct"":""+"",""temperature.offset"":""1"",""temperature.ref"":""CUR"",""temperature.type"":""SPOT""},""dialog_stat"":""dataInvalid"",""extra"":{""data_finded_match"":false,""match_gram"":""general_gram"",""multi_service"":null,""nlp_match_info"":""------"",""nlp_match_score"":""1.000"",""nlp_score"":""0.000"",""org_sent"":""空调温度升高"",""trim_sent"":""空调温度升高"",""used_hist_depth"":0,""user_data"":{""cmd::default"":{""activeStatus"":""bg"",""sceneStatus"":""default""},""internetRadio::default"":{""activeStatus"":""bg"",""sceneStatus"":""paused""},""mapU::navi"":{""activeStatus"":""fg"",""data"":{""dataInfo"":{""end_poi"":{""address"":"""
空调调成20度,local,"{""data"":{""result"":null},""demand_semantic"":{""device"":""空调"",""service"":""airControl"",""temperature.direct"":""+"",""temperature.offset"":""20"",""temperature.ref"":""ZERO"",""temperature.type"":""SPOT""},""dialog_stat"":""dataInvalid"",""extra"":{""data_finded_match"":false,""match_gram"":""general_gram"",""multi_service"":null,""nlp_match_info"":""-------"",""nlp_match_score"":""1.000"",""nlp_score"":""0.000"",""org_sent"":""空调调成20度"",""trim_sent"":""空调调成20度"",""used_hist_depth"":0,""user_data"":{""cmd::default"":{""activeStatus"":""bg"",""sceneStatus"":""default""},""internetRadio::default"":{""activeStatus"":""bg"",""sceneStatus"":""paused""},""mapU::navi"":{""activeStatus"":""fg"",""data"":{""dataInfo"":{""end_poi"":{""address"":"""
打开音乐,local,"{""data"":{""result"":null},""demand_semantic"":{""insType"":""OPEN"",""service"":""musicX""},""dialog_stat"":""dataInvalid"",""extra"":{""data_finded_match"":false,""match_gram"":""general_gram"",""multi_service"":null,""nlp_match_info"":""----"",""nlp_match_score"":""1.000"",""nlp_score"":""0.012"",""org_sent"":""打开音乐"",""state_winner"":null,""trim_sent"":""打开音乐"",""used_hist_depth"":0,""user_data"":{""cmd::default"":{""activeStatus"":""bg"",""sceneStatus"":""default""},""internetRadio::default"":{""activeStatus"":""bg"",""sceneStatus"":""paused""},""mapU::navi"":{""activeStatus"":""fg"",""data"":{""dataInfo"":{""end_poi"":{""address"":"""
换一曲,local,"{""answer"":{""text"":""已为您切换到下一首""},""data"":{""result"":null},""demand_semantic"":{""insType"":""NEXT"",""service"":""musicX""},""dialog_stat"":""dataInvalid"",""extra"":{""data_finded_match"":false,""match_gram"":""musicX_gc"",""multi_service"":null,""nlp_match_info"":""---"",""nlp_match_score"":""1.000"",""nlp_score"":""0.020"",""org_sent"":""换一曲"",""state_winner"":null,""trim_sent"":""换一曲"",""used_hist_depth"":0,""user_data"":{""cmd::default"":{""activeStatus"":""bg"",""sceneStatus"":""default""},""internetRadio::default"":{""activeStatus"":""bg"",""sceneStatus"":""paused""},""mapU::navi"":{""activeStatus"":""bg"",""data"":{""dataInfo"":{""end_poi"":{""address"":"""
切换到暖暖,local,"{""answer"":{""text"":""没有为您找到暖暖请重新输入目的地""},""data"":{""result"":null},""demand_semantic"":{""endLoc.ori_loc"":""暖暖"",""service"":""mapU""},""dialog_stat"":""DataValid"",""extra"":{""data_finded_match"":false,""match_gram"":""general_gram"",""multi_service"":null,""nlp_match_info"":""##---"",""nlp_match_score"":""0.600"",""nlp_score"":""-2.038"",""org_sent"":""切换到暖暖"",""search_mapU_info"":{""endLoc"":""gaode""},""state_winner"":null,""trim_sent"":""切换到暖暖"",""used_hist_depth"":0,""user_data"":{""cmd::default"":{""activeStatus"":""bg"",""sceneStatus"":""default""},""internetRadio::default"":{""activeStatus"":""bg"",""sceneStatus"":""paused""},""mapU::navi"":{""activeStatus"":""bg"",""data"":{""dataInfo"":{""end_poi"":{""address"":"""
音乐界面,local,"{""data"":{""result"":null},""demand_semantic"":{""insType"":""OPEN"",""service"":""musicX""},""dialog_stat"":""DataValid"",""extra"":{""data_finded_match"":false,""match_gram"":""general_gram"",""multi_service"":null,""nlp_match_info"":""----"",""nlp_match_score"":""1.000"",""nlp_score"":""0.012"",""org_sent"":""音乐界面"",""state_winner"":null,""trim_sent"":""音乐界面"",""used_hist_depth"":0,""user_data"":{""cmd::default"":{""activeStatus"":""bg"",""sceneStatus"":""default""},""internetRadio::default"":{""activeStatus"":""bg"",""sceneStatus"":""paused""},""mapU::navi"":{""activeStatus"":""bg"",""data"":{""dataInfo"":{""end_poi"":{""address"":"""
下一首,local,"{""answer"":{""text"":""已为您切换到下一首""},""data"":{""result"":null},""demand_semantic"":{""insType"":""NEXT"",""service"":""musicX""},""dialog_stat"":""dataInvalid"",""extra"":{""data_finded_match"":false,""match_gram"":""musicX_gc"",""multi_service"":null,""nlp_match_info"":""---"",""nlp_match_score"":""1.000"",""nlp_score"":""0.000"",""org_sent"":""下一首"",""state_winner"":null,""trim_sent"":""下一首"",""used_hist_depth"":0,""user_data"":{""cmd::default"":{""activeStatus"":""bg"",""sceneStatus"":""default""},""internetRadio::default"":{""activeStatus"":""bg"",""sceneStatus"":""paused""},""mapU::navi"":{""activeStatus"":""bg"",""data"":{""dataInfo"":{""end_poi"":{""address"":"""
音乐界面,local,"{""data"":{""result"":null},""demand_semantic"":{""insType"":""OPEN"",""service"":""musicX""},""dialog_stat"":""DataValid"",""extra"":{""data_finded_match"":false,""match_gram"":""general_gram"",""multi_service"":null,""nlp_match_info"":""----"",""nlp_match_score"":""1.000"",""nlp_score"":""0.012"",""org_sent"":""音乐界面"",""state_winner"":null,""trim_sent"":""音乐界面"",""used_hist_depth"":0,""user_data"":{""cmd::default"":{""activeStatus"":""bg"",""sceneStatus"":""default""},""internetRadio::default"":{""activeStatus"":""bg"",""sceneStatus"":""paused""},""mapU::navi"":{""activeStatus"":""bg"",""data"":{""dataInfo"":{""end_poi"":{""address"":"""
打开音乐,local,"{""data"":{""result"":null},""demand_semantic"":{""insType"":""OPEN"",""service"":""musicX""},""dialog_stat"":""DataValid"",""extra"":{""data_finded_match"":false,""match_gram"":""general_gram"",""multi_service"":null,""nlp_match_info"":""----"",""nlp_match_score"":""1.000"",""nlp_score"":""0.012"",""org_sent"":""打开音乐"",""state_winner"":null,""trim_sent"":""打开音乐"",""used_hist_depth"":0,""user_data"":{""cmd::default"":{""activeStatus"":""bg"",""sceneStatus"":""default""},""internetRadio::default"":{""activeStatus"":""bg"",""sceneStatus"":""paused""},""mapU::navi"":{""activeStatus"":""bg"",""data"":{""dataInfo"":{""end_poi"":{""address"":"""
我要搜歌,local,"{""data"":{""result"":null},""demand_semantic"":{""operation"":""RANDOM_SEARCH"",""service"":""musicX""},""dialog_stat"":""DataValid"",""extra"":{""data_finded_match"":false,""match_gram"":""general_gram"",""multi_service"":null,""nlp_match_info"":""----"",""nlp_match_score"":""1.000"",""nlp_score"":""0.000"",""org_sent"":""我要搜歌"",""state_winner"":null,""trim_sent"":""我要搜歌"",""used_hist_depth"":0,""user_data"":{""cmd::default"":{""activeStatus"":""bg"",""sceneStatus"":""default""},""internetRadio::default"":{""activeStatus"":""bg"",""sceneStatus"":""paused""},""mapU::navi"":{""activeStatus"":""bg"",""data"":{""dataInfo"":{""end_poi"":{""address"":"""
下一曲,local,"{""answer"":{""text"":""已为您切换到下一首""},""data"":{""result"":null},""demand_semantic"":{""insType"":""NEXT"",""service"":""musicX""},""dialog_stat"":""dataInvalid"",""extra"":{""data_finded_match"":false,""match_gram"":""musicX_gc"",""multi_service"":null,""nlp_match_info"":""---"",""nlp_match_score"":""1.000"",""nlp_score"":""0.000"",""org_sent"":""下一曲"",""state_winner"":null,""trim_sent"":""下一曲"",""used_hist_depth"":0,""user_data"":{""cmd::default"":{""activeStatus"":""bg"",""sceneStatus"":""default""},""internetRadio::default"":{""activeStatus"":""bg"",""sceneStatus"":""paused""},""mapU::navi"":{""activeStatus"":""bg"",""data"":{""dataInfo"":{""end_poi"":{""address"":"""
添加收藏,local,"{""answer"":{""text"":""已收藏""},""data"":{""result"":null},""demand_semantic"":{""insType"":""COLLECT"",""service"":""musicX""},""dialog_stat"":""dataInvalid"",""extra"":{""data_finded_match"":false,""match_gram"":""general_gram"",""multi_service"":null,""nlp_match_info"":""----"",""nlp_match_score"":""1.000"",""nlp_score"":""0.000"",""org_sent"":""添加收藏"",""state_winner"":null,""trim_sent"":""添加收藏"",""used_hist_depth"":0,""user_data"":{""cmd::default"":{""activeStatus"":""bg"",""sceneStatus"":""default""},""internetRadio::default"":{""activeStatus"":""bg"",""sceneStatus"":""paused""},""mapU::navi"":{""activeStatus"":""bg"",""data"":{""dataInfo"":{""end_poi"":{""address"":"""
